3941863	Mouse Neat1 22		Quasar 570	
3941864	Mouse Neat1 23		Quasar 570	
3941865	Mouse Neat1 24		Quasar 570	
3941866	Mouse Neat1 25		Quasar 570	
3941867	Mouse Neat1 26		Quasar 570	
3941868	Mouse Neat1 27		Quasar 570	
3941869	Mouse Neat1 28		Quasar 570	
3941870	Mouse Neat1 29		Quasar 570	
3941871	Mouse Neat1 30		Quasar 570	
3941872	Mouse Neat1 31		Quasar 570	purity below 50%: TS
3941873	Mouse Neat1 32		Quasar 570	
3941874	Mouse Neat1 33		Quasar 570	
3941875	Mouse Neat1 34		Quasar 570	
3941876	Mouse Neat1 35		Quasar 570	
3941877	Mouse Neat1 36		Quasar 570	
3941878	Mouse Neat1 37		Quasar 570	
3941879	Mouse Neat1 38		Quasar 570	
3941880	Mouse Neat1 39		Quasar 570	
3941881	Mouse Neat1 40		Quasar 570	
3941882	Mouse Neat1 41		Quasar 570	
3941883	Mouse Neat1 42		Quasar 570	
3941884	Mouse Neat1 43		Quasar 570	
3941885	Mouse Neat1 44		Quasar 570	
3941886	Mouse Neat1 45		Quasar 570	
3941887	Mouse Neat1 46		Quasar 570	
3941888	Mouse Neat1 47		Quasar 570	
3941889	Mouse Neat1 48		Quasar 570	
3941964	Mouse Neat1 1		Quasar 570	
3941965	Mouse Neat1 2		Quasar 570	
3941966	Mouse Neat1 3		Quasar 570	
3941967	Mouse Neat1 4		Quasar 570	
3941968	Mouse Neat1 5		Quasar 570	
3941969	Mouse Neat1 6		Quasar 570	
3941970	Mouse Neat1 7		Quasar 570	
3941971	Mouse Neat1 8		Quasar 570	purity below 50%: TS
3941972	Mouse Neat1 9		Quasar 570	
3941973	Mouse Neat1 10		Quasar 570	
3941974	Mouse Neat1 11		Quasar 570	
3941975	Mouse Neat1 12		Quasar 570	
3941976	Mouse Neat1 13		Quasar 570	
3941977	Mouse Neat1 14		Quasar 570	
3941978	Mouse Neat1 15		Quasar 570	
3941979	Mouse Neat1 16		Quasar 570	purity below 50%: TS
3941980	Mouse Neat1 17		Quasar 570	
3941981	Mouse Neat1 18		Quasar 570	
3941982	Mouse Neat1 19		Quasar 570	
3941983	Mouse Neat1 20		Quasar 570	
3941984	Mouse Neat1 21		Quasar 570	
3941985	Mouse Neat1 22		Quasar 570	
3941986	Mouse Neat1 23		Quasar 570	
3941987	Mouse Neat1 24		Quasar 570	
3941988	Mouse Neat1 25		Quasar 570	
3941989	Mouse Neat1 26		Quasar 570	
3941990	Mouse Neat1 27		Quasar 570	
3941991	Mouse Neat1 28		Quasar 570	purity below 50%: TS
3941992	Mouse Neat1 29		Quasar 570	
3941993	Mouse Neat1 30		Quasar 570	
3941994	Mouse Neat1 31		Quasar 570	
3941995	Mouse Neat1 32		Quasar 570	
3941996	Mouse Neat1 33		Quasar 570	
3941997	Mouse Neat1 34		Quasar 570	
3941998	Mouse Neat1 35		Quasar 570	
3941999	Mouse Neat1 36		Quasar 570	
3942000	Mouse Neat1 37		Quasar 570	
3942001	Mouse Neat1 38		Quasar 570	
3942002	Mouse Neat1 39		Quasar 570	
3942003	Mouse Neat1 40		Quasar 570	
3942004	Mouse Neat1 41		Quasar 570	
3942005	Mouse Neat1 42		Quasar 570	
3942006	Mouse Neat1 43		Quasar 570	
3942007	Mouse Neat1 44		Quasar 570	purity below 50%: TS
3942008	Mouse Neat1 45		Quasar 570	
3942009	Mouse Neat1 46		Quasar 570	
3942010	Mouse Neat1 47		Quasar 570	
3942011	Mouse Neat1 48		Quasar 570	
3942012	Mouse Xist 1		Quasar 570	
3942013	Mouse Xist 2		Quasar 570	
3942014	Mouse Xist 3		Quasar 570	
3942015	Mouse Xist 4		Quasar 570	
3942016	Mouse Xist 5		Quasar 570	
3942017	Mouse Xist 6		Quasar 570	
3942018	Mouse Xist 7		Quasar 570	
3942019	Mouse Xist 8		Quasar 570	
3942020	Mouse Xist 9		Quasar 570	
3942021	Mouse Xist 10		Quasar 570	
3942022	Mouse Xist 11		Quasar 570	
3942023	Mouse Xist 12		Quasar 570	
3942024	Mouse Xist 13		Quasar 570	
3942025	Mouse Xist 14		Quasar 570	
3942026	Mouse Xist 15		Quasar 570	
3942027	Mouse Xist 16		Quasar 570	
3942028	Mouse Xist 17		Quasar 570	
3942029	Mouse Xist 18		Quasar 570	
3942030	Mouse Xist 19		Quasar 570	
3942031	Mouse Xist 20		Quasar 570	
3942032	Mouse Xist 21		Quasar 570	purity below 50%: TS
3942033	Mouse Xist 22		Quasar 570	
3942034	Mouse Xist 23		Quasar 570	
3942035	Mouse Xist 24		Quasar 570	
3942036	Mouse Xist 25		Quasar 570	
3942037	Mouse Xist 26		Quasar 570	
3942038	Mouse Xist 27		Quasar 570	
3942039	Mouse Xist 28		Quasar 570	
3942040	Mouse Xist 29		Quasar 570	
3942041	Mouse Xist 30		Quasar 570	
3942042	Mouse Xist 31		Quasar 570	
3942043	Mouse Xist 32		Quasar 570	
3942044	Mouse Xist 33		Quasar 570	
3942045	Mouse Xist 34		Quasar 570	
3942046	Mouse Xist 35		Quasar 570	
3942047	Mouse Xist 36		Quasar 570	
3942048	Mouse Xist 37		Quasar 570	
3942049	Mouse Xist 38		Quasar 570	
3942050	Mouse Xist 39		Quasar 570	
3942051	Mouse Xist 40		Quasar 570	
3942052	Mouse Xist 41		Quasar 570	
3942053	Mouse Xist 42		Quasar 570	
3942054	Mouse Xist 43		Quasar 570	purity below 50%: TS
3942055	Mouse Xist 44		Quasar 570	
3942056	Mouse Xist 45		Quasar 570	
3942057	Mouse Xist 46		Quasar 570	
3942058	Mouse Xist 47		Quasar 570	
3942059	Mouse Xist 48		Quasar 570	
3942315	Mouse Fmr1 1		Quasar 570	
3942316	Mouse Fmr1 2		Quasar 570	
3942317	Mouse Fmr1 3		Quasar 570	
3942318	Mouse Fmr1 4		Quasar 570	
3942319	Mouse Fmr1 5		Quasar 570	
3942320	Mouse Fmr1 6		Quasar 570	
3942321	Mouse Fmr1 7		Quasar 570	
3942322	Mouse Fmr1 8		Quasar 570	
3942323	Mouse Fmr1 9		Quasar 570	
3942324	Mouse Fmr1 10		Quasar 570	
3942325	Mouse Fmr1 11		Quasar 570	
3942326	Mouse Fmr1 12		Quasar 570	
3942327	Mouse Fmr1 13		Quasar 570	
3942328	Mouse Fmr1 14		Quasar 570	
3942329	Mouse Fmr1 15		Quasar 570	purity below 50%: TS
3942330	Mouse Fmr1 16		Quasar 570	
3942331	Mouse Fmr1 17		Quasar 570	
3942332	Mouse Fmr1 18		Quasar 570	
3942333	Mouse Fmr1 19		Quasar 570	
3942334	Mouse Fmr1 20		Quasar 570	
3942335	Mouse Fmr1 21		Quasar 570	
3942336	Mouse Fmr1 22		Quasar 570	
3942337	Mouse Fmr1 23		Quasar 570	
3942338	Mouse Fmr1 24		Quasar 570	
3942339	Mouse Fmr1 25		Quasar 570	
3942340	Mouse Fmr1 26		Quasar 570	
3942341	Mouse Fmr1 27		Quasar 570	
3942342	Mouse Fmr1 28		Quasar 570	
3942343	Mouse Fmr1 29		Quasar 570	
3942344	Mouse Fmr1 30		Quasar 570	
3942345	Mouse Fmr1 31		Quasar 570	purity below 50%: TS
3968815	Stellaris® FISH Probes, Mouse Fmr1 with Quasar® 570 Dye - Bulk Oligo Mix			stellaris ok: TS
3968817	Stellaris® FISH Probes, Mouse Polr2a with Quasar® 570 Dye - Bulk Oligo Mix			pooled purity below 70% (67%): TS
3968818	Stellaris® FISH Probes, Mouse Tbp with Quasar® 570 Dye - Bulk Oligo Mix			stellaris ok: TS
3968819	Stellaris® FISH Probes, Mouse Tfrc with Quasar® 570 Dye - Bulk Oligo Mix			stellaris ok: TS
3968820	Stellaris® FISH Probes, Mouse Malat1 with Quasar® 570 Dye - Bulk Oligo Mix			stellaris ok: TS
3968821	Stellaris® FISH Probes, Mouse Neat1 5' segment with Quasar® 570 Dye - Bulk Oligo Mix			stellaris ok: TS
3968822	Stellaris® FISH Probes, Mouse Neat1 middle segment with Quasar® 570 Dye - Bulk Oligo Mix			stellaris ok: TS
3968823	Stellaris® FISH Probes, Mouse Xist with Quasar® 570 Dye - Bulk Oligo Mix			stellaris ok: TS
3971739	AM-1 149AJS047	Coumarin (149AJS047)	BHQ-1	ship previous
3971743	CHRM3 149AJS039	Coumarin (149AJS039)	BHQ-1	
3971744	CHRM3 149AJS047	Coumarin (149AJS047)	BHQ-1	
3981117	T1B1113	5-TAMRA		ms oklow yield at Ods 1/10/14 AG
3981118	T21113	5-TAMRA		
3981120	T41113	5-TAMRA		
3981121	T51113	5-TAMRA		
3981102	F11113	6-FAM		
3981103	F21113	6-FAM		
3981104	F31113	6-FAM		
3981105	F41113	6-FAM		
3981106	F51113	6-FAM		
3981107	F61113	6-FAM		
3981109	H11113	HEX		
3981111	H31113	HEX		
3981113	H51113	HEX		unintentional wobble: TS
3981114	H5B1113	HEX		
3981115	H5C1113	HEX		
4000269	SY4151A2TT	TET	BHQ-1	
4000273	SY4149A2TT	TET	BHQ-1	
4000277	SY4148A2TT	TET	BHQ-1	
4000281	SY3758A2TT	TET	BHQ-1	
4000285	SY3759A2TT	TET	BHQ-1	
4000289	SY3760A2TT	TET	BHQ-1	
4000293	SY3761A2TT	TET	BHQ-1	
4000297	SY3763A2TT	TET	BHQ-1	
4000301	SY3764A2TT	TET	BHQ-1	
4000305	SY3765A2TT	TET	BHQ-1	
4000309	SY3766A2TT	TET	BHQ-1	
4000313	SY3770A2TT	TET	BHQ-1	
4000317	SY3771A2TT	TET	BHQ-1	
4000321	SY3775A2TT	TET	BHQ-1	
4000325	SY3776A2TT	TET	BHQ-1	
4000329	SY3777A2TT	TET	BHQ-1	
4000333	SY3779A2TT	TET	BHQ-1	
4000337	SY3782A2TT	TET	BHQ-1	
4000341	SY3783A2TT	TET	BHQ-1	
4000345	SY3784A2TT	TET	BHQ-1	
4000349	SY3785A2TT	TET	BHQ-1	
4000353	SY3786A2TT	TET	BHQ-1	
4000357	SY3787A2TT	TET	BHQ-1	
4000361	SY3788A2TT	TET	BHQ-1	
4000365	SY3789A2TT	TET	BHQ-1	
4000369	SY3790A2TT	TET	BHQ-1	
4000373	SY3791A2TT	TET	BHQ-1	
4000377	SY3792A2TT	TET	BHQ-1	
4000381	SY3793A2TT	TET	BHQ-1	
4000385	SY3805A2TT	TET	BHQ-1	
4000389	SY3806A2TT	TET	BHQ-1	
4000393	SY3809A2TT	TET	BHQ-1	
4000397	SY3811A2TT	TET	BHQ-1	
4000401	SY3812A2TT	TET	BHQ-1	
4000405	SY3813A2TT	TET	BHQ-1	
4000409	SY3815A2TT	TET	BHQ-1	
4000413	SY3816A2TT	TET	BHQ-1	
4000417	SY3817A2TT	TET	BHQ-1	
4000421	SY3818A2TT	TET	BHQ-1	
4000425	SY3819A2TT	TET	BHQ-1	
4000429	SY3820A2TT	TET	BHQ-1	
4000433	SY3822A2TT	TET	BHQ-1	
4000437	SY3824A2TT	TET	BHQ-1	
4000441	SY3828A2TT	TET	BHQ-1	
4000445	SY3829A2TT	TET	BHQ-1	
4000449	SY3831A2TT	TET	BHQ-1	
4000453	SY3832A2TT	TET	BHQ-1	
4000457	SY3834A2TT	TET	BHQ-1	
4000461	SY3835A2TT	TET	BHQ-1	
4000465	SY3837A2TT	TET	BHQ-1	
4000469	SY3838A2TT	TET	BHQ-1	
4000473	SY3840A2TT	TET	BHQ-1	
4000477	SY3901A2TT	TET	BHQ-1	
4000481	SY3902A2TT	TET	BHQ-1	
4000485	SY3903A2TT	TET	BHQ-1	
4000489	SY3904A2TT	TET	BHQ-1	
4000493	SY3906A2TT	TET	BHQ-1	
4000497	SY3907A2TT	TET	BHQ-1	
4000501	SY3908A2TT	TET	BHQ-1	
4000505	SY3909A2TT	TET	BHQ-1	
4000509	SY3914A2TT	TET	BHQ-1	
4000513	SY3915A2TT	TET	BHQ-1	
4000517	SY3916A2TT	TET	BHQ-1	
4000521	SY3917A2TT	TET	BHQ-1	
4000525	SY3918A2TT	TET	BHQ-1	
4000529	SY3919A2TT	TET	BHQ-1	
4000533	SY3920A2TT	TET	BHQ-1	
3999905	TIPS-Propargyl Headpiece	Amino C6	3-O-(TIPS-Propargyl)-U	
4002091	SM1567AA2TT	TET	BHQ-1	
4002095	SM1599AA2TT	TET	BHQ-1	
4002099	SM2305A1TT	TET	BHQ-1	
4002103	SM2855A2TT	TET	BHQ-1	
4002107	SM2962A2TT	TET	BHQ-1	
4002112	SM0290CA2VC	TET	BHQ-1	All samples light by 673
4002116	SM0293DA2VC	TET	BHQ-1	All samples light by 673
4002120	SM2658A2TT	TET	BHQ-1	All samples light by 673
4002124	SM2892A2TT	TET	BHQ-1	All samples light by 673
4002128	SM2900A2TT	TET	BHQ-1	All samples light by 673
4002132	SM2923A2TT	TET	BHQ-1	All samples light by 673
4002136	SM2924A2TT	TET	BHQ-1	All samples light by 673
4002140	SW407A2TT	TET	BHQ-1	All samples light by 673
4002144	SW409A2TT	TET	BHQ-1	All samples light by 673
4002148	SW412A2TT	TET	BHQ-1	All samples light by 673
4002152	SW662A2TT	TET	BHQ-1	All samples light by 673
4000961	L.je R			
4000962	Av F			
4000963	Av R			
4000964	Mega F			
4000965	Mega R			
4000966	Gv F			
4000967	Gv R			
4000968	C.glab F			
4000969	C.glab R			
4000970	C.alb F			
4000971	C.alb R			
4000972	C.trop F			
4000973	C.trop R			
4000974	C.para F			
4000975	C.para R			
4003611	DG501_RNA_N6			MS ok: TSlow yield at ODs lucy R 1/8/14
4000582	GBS-R			
4000584	Neo-F			
4004108	FloRS_186788*			
4004109	FloRS_44634			
4004111	FloRS_186788*			
4004112	FloRS_44634			
4004115	FloRS_186788*			
4004116	FloRS_44634			
4004467	embB306-TMR	5-TAMRA	BHQ-2	
4004829	prp_1778F			
4004830	prp_1802F			
4004831	prp_1817F			
4004832	prp_1838F			
4004833	prp_2045R			
4004834	prp_2065R			
4004835	prp_2417F			
4004836	prp_2435F			
4004837	prp_2577R			
4004838	prp_2587R			
4004839	prp_2603R			
4005012	LectinFor1PS			
4005012	LectinFor1PS			
4005013	LectinRev9PS			
4005013	LectinRev9PS			
4005015	SDA F12			
4005015	SDA F12			
4005016	SDA R3			
4005016	SDA R3			
4005017	OS_3173_F			
4005017	OS_3173_F			
4005019	OS_3299_R			
4005019	OS_3299_R			
4005020	890F			
4005021	897F			
4005022	901F			
4005023	1185R			
4005024	1178R			
4005045	385rr	CAL Fluor Red 610		unintentional wobble
4005086	z22fr	CAL Fluor Red 610		unintentional wobble: TS
4005089	z25fr	CAL Fluor Red 610		unintentional wobble: TS
4005039	439fy	5-TAMRA		MS ok: TSLow yield at ODs 01/20/14kt
4005042	460r6r	CAL Fluor Red 610		
4005043	458fr	CAL Fluor Red 610		
4005044	437r3r	CAL Fluor Red 610		
4005085	z21rr	CAL Fluor Red 610		
4005087	z23fr	CAL Fluor Red 610		
4005088	z24rr	CAL Fluor Red 610		
3981159	FU6B1113			unintentional wobbles (-24s): TS
3981589	CSf-A	5-TAMRA		MS not ok: TSlow yield 1/14/14 la
4003728	C-GR5(R3a)			ms not okLow yield at ODs 1/2/14 kt
4003729	C-GR5(R3b)			MS not ok: TSlow yield at ODs 12/30/13 kt
4003730	C-GR5(R3c)			ms not okLow yield at ODs 1/2/14 kt
4003731	C-GR5(R3d)			ms okLow yield at ODs 1/2/14 kt
4003732	C-GR5(R3e)			MS not ok: TScontaminated
4005282	Temp SAL T3 FE			
4005290	SM0638AA2TT	TET	BHQ-1	
4005294	SY0230AA2TT	TET	BHQ-1	
3999048	CHRM3 Upstream Clamp	Cholesterol	Spacer C3	
3999049	CHRM3 Antisense Clamp	Cholesterol	Spacer C3	
3999050	CHRM3 Probe Clamp	Cholesterol	Spacer C3	
4005388	Strand-m-MB		Methylene Blue	
4005531	16C	Methylene Blue	Methylene Blue	ms not okLow yield at ODs 1/2/14 kt
4005532	16H	Methylene Blue	Methylene Blue	unintentional wobble
4005533	21C	Methylene Blue	Methylene Blue	-50
4005535	150C	Methylene Blue	Methylene Blue	Unintentional Wobble
4005536	150H	Methylene Blue	Methylene Blue	No FLP
4005537	39C	Methylene Blue	Methylene Blue	unintentional wobble
4005538	39H	Methylene Blue	Methylene Blue	unintentional wobble
4003742	GSTP1_Sc1	FAM		
4003743	GSTP1_Sc1	FAM		
4003746	APC_Sc	FAM		
4003749	B-actin_Sc	FAM		
4005603	Cel_daf16a_probe1		mdC(TEG-Amino)	+446
4005604	Cel_daf16a_probe2		mdC(TEG-Amino)	
4005605	Cel_daf16a_probe3		mdC(TEG-Amino)	
4005606	Cel_daf16a_probe4		mdC(TEG-Amino)	
4005607	Cel_daf16a_probe5		mdC(TEG-Amino)	
4005608	Cel_daf16a_probe6		mdC(TEG-Amino)	
4005609	Cel_daf16a_probe7		mdC(TEG-Amino)	
4005610	Cel_daf16a_probe8		mdC(TEG-Amino)	
4005611	Cel_daf16a_probe9		mdC(TEG-Amino)	-227
4005612	Cel_daf16a_probe10		mdC(TEG-Amino)	
4005613	Cel_daf16a_probe11		mdC(TEG-Amino)	
4005614	Cel_daf16a_probe12		mdC(TEG-Amino)	
4005615	Cel_daf16a_probe13		mdC(TEG-Amino)	
4005616	Cel_daf16a_probe14		mdC(TEG-Amino)	
4005617	Cel_daf16a_probe15		mdC(TEG-Amino)	
4005618	Cel_daf16a_probe16		mdC(TEG-Amino)	
4005619	Cel_daf16a_probe17		mdC(TEG-Amino)	synthesis failure
4005620	Cel_daf16a_probe18		mdC(TEG-Amino)	
4005621	Cel_daf16a_probe19		mdC(TEG-Amino)	
4005622	Cel_daf16a_probe20		mdC(TEG-Amino)	
4005623	Cel_daf16f_probe1		mdC(TEG-Amino)	
4005624	Cel_daf16f_probe2		mdC(TEG-Amino)	
4005625	Cel_daf16f_probe3		mdC(TEG-Amino)	
4005626	Cel_daf16f_probe4		mdC(TEG-Amino)	N-2
4005627	Cel_daf16f_probe5		mdC(TEG-Amino)	
4005628	Cel_daf16f_probe6		mdC(TEG-Amino)	
4005629	Cel_daf16f_probe7		mdC(TEG-Amino)	
4005630	Cel_daf16f_probe8		mdC(TEG-Amino)	
4005631	Cel_daf16f_probe9		mdC(TEG-Amino)	
